reg_id,url,name,reg_role,reg_type,reg_status,reg_status_date,client,organization,lobbying_firm
116974,/lra/reporting/public/registrar/view.do?method=get&registrationId=116974,"Pope, Greg",In House Lobbyist,Organization,Terminated,"January  13, 2016",,Teranet Holdings LP,
126275,/lra/reporting/public/registrar/view.do?method=get&registrationId=126275,"Pope, Greg",In House Lobbyist,Organization,Terminated,"July   18, 2016",,Teranet Holdings LP,
943561,/lra/reporting/public/registrar/view.do?method=get&registrationId=943561,"Pope, Gregory",In House Lobbyist,Organization,Terminated,"September 30, 2013",,Teranet Holdings LP,
2112658,/lra/reporting/public/registrar/view.do?method=get&registrationId=2112658,"Pope, Gregory",In House Lobbyist,Organization,Terminated,"June   20, 2014",,Teranet Holdings LP,
440089,/lra/reporting/public/registrar/view.do?method=get&registrationId=440089,"Porath, Jenna",In House Lobbyist,Organization,Active,"July   28, 2021",,The Canada Life Assurance Company,
437778,/lra/reporting/public/registrar/view.do?method=get&registrationId=437778,"Porfon, Line",In House Lobbyist,Organization,Active,"May    03, 2021",,Merit National Open Shop Advocacy Ltd.,
401128,/lra/reporting/public/registrar/view.do?method=get&registrationId=401128,"Porfon, Line",In House Lobbyist,Organization,Terminated,"April   30, 2021",,Merit National Open Shop Advocacy Ltd.,
416375,/lra/reporting/public/registrar/view.do?method=get&registrationId=416375,"Porter, James R.",In House Lobbyist,Organization,Termination Pending,"August  19, 2021",,Alamos Gold Inc.,
401928,/lra/reporting/public/registrar/view.do?method=get&registrationId=401928,"Pothier, Chisholm",Consultant Lobbyist,Consultant Lobbyist,Terminated,"May    01, 2021",LuminUltra Technologies Ltd.,,The Porter-O'Brien Agency Inc.
194470,/lra/reporting/public/registrar/view.do?method=get&registrationId=194470,"Pougnet, Jennifer",In House Lobbyist,Organization,Terminated,"April   28, 2017",,HOFFMANN-LA ROCHE LIMITED,
212596,/lra/reporting/public/registrar/view.do?method=get&registrationId=212596,"Pougnet, Jennifer",In House Lobbyist,Organization,Terminated,"October  31, 2017",,HOFFMANN-LA ROCHE LIMITED,
224714,/lra/reporting/public/registrar/view.do?method=get&registrationId=224714,"Pougnet, Jennifer",In House Lobbyist,Organization,Terminated,"May    01, 2018",,HOFFMANN-LA ROCHE LIMITED,
250732,/lra/reporting/public/registrar/view.do?method=get&registrationId=250732,"Pougnet, Jennifer",In House Lobbyist,Organization,Terminated,"November 02, 2018",,HOFFMANN-LA ROCHE LIMITED,
287848,/lra/reporting/public/registrar/view.do?method=get&registrationId=287848,"Pougnet, Jennifer",In House Lobbyist,Organization,Terminated,"May    03, 2019",,HOFFMANN-LA ROCHE LIMITED,
228196,/lra/reporting/public/registrar/view.do?method=get&registrationId=228196,"Powell, Margo",In House Lobbyist,Organization,Terminated,"July   20, 2018",,Abilities Manitoba,
258737,/lra/reporting/public/registrar/view.do?method=get&registrationId=258737,"Powell, Margo",In House Lobbyist,Organization,Terminated,"February 28, 2019",,Abilities Manitoba,
297051,/lra/reporting/public/registrar/view.do?method=get&registrationId=297051,"Powell, Margo",In House Lobbyist,Organization,Terminated,"November 05, 2019",,Abilities Manitoba,
377422,/lra/reporting/public/registrar/view.do?method=get&registrationId=377422,"Powell, Margo",In House Lobbyist,Organization,Terminated,"March   12, 2021",,Abilities Manitoba,
10554325,/lra/reporting/public/registrar/view.do?method=get&registrationId=10554325,"Powell, Margo",In House Lobbyist,Organization,Terminated,"December 12, 2017",,Abilities Manitoba,
228196,/lra/reporting/public/registrar/view.do?method=get&registrationId=228196,"Powell, Margo",Senior Officer,Organization,Terminated,"July   20, 2018",,Abilities Manitoba,
258737,/lra/reporting/public/registrar/view.do?method=get&registrationId=258737,"Powell, Margo",Senior Officer,Organization,Terminated,"February 28, 2019",,Abilities Manitoba,
297051,/lra/reporting/public/registrar/view.do?method=get&registrationId=297051,"Powell, Margo",Senior Officer,Organization,Terminated,"November 05, 2019",,Abilities Manitoba,
377422,/lra/reporting/public/registrar/view.do?method=get&registrationId=377422,"Powell, Margo",Senior Officer,Organization,Terminated,"March   12, 2021",,Abilities Manitoba,
10554325,/lra/reporting/public/registrar/view.do?method=get&registrationId=10554325,"Powell, Margo",Senior Officer,Organization,Terminated,"December 12, 2017",,Abilities Manitoba,
417240,/lra/reporting/public/registrar/view.do?method=get&registrationId=417240,"Powell, Margo",In House Lobbyist,Organization,Termination Pending,"March   15, 2021",,Abilities Manitoba,
417240,/lra/reporting/public/registrar/view.do?method=get&registrationId=417240,"Powell, Margo",Senior Officer,Organization,Termination Pending,"March   15, 2021",,Abilities Manitoba,
1643008,/lra/reporting/public/registrar/view.do?method=get&registrationId=1643008,"Powell, Michael",Consultant Lobbyist,Consultant Lobbyist,Terminated,"February 18, 2014",National Coalition Against Contraband Tobacco,,Impact Public Affairs
440321,/lra/reporting/public/registrar/view.do?method=get&registrationId=440321,"Power, Celyeste",In House Lobbyist,Organization,Active,"June   17, 2021",,Insurance Bureau of Canada,
219036,/lra/reporting/public/registrar/view.do?method=get&registrationId=219036,"Power, Celyeste",In House Lobbyist,Organization,Terminated,"March   22, 2018",,Insurance Bureau of Canada,
246402,/lra/reporting/public/registrar/view.do?method=get&registrationId=246402,"Power, Celyeste",In House Lobbyist,Organization,Terminated,"October  11, 2018",,Insurance Bureau of Canada,
285056,/lra/reporting/public/registrar/view.do?method=get&registrationId=285056,"Power, Celyeste",In House Lobbyist,Organization,Terminated,"April   18, 2019",,Insurance Bureau of Canada,
301120,/lra/reporting/public/registrar/view.do?method=get&registrationId=301120,"Power, Celyeste",In House Lobbyist,Organization,Terminated,"October  24, 2019",,Insurance Bureau of Canada,
329375,/lra/reporting/public/registrar/view.do?method=get&registrationId=329375,"Power, Celyeste",In House Lobbyist,Organization,Terminated,"May    25, 2020",,Insurance Bureau of Canada,
372143,/lra/reporting/public/registrar/view.do?method=get&registrationId=372143,"Power, Celyeste",In House Lobbyist,Organization,Terminated,"December 09, 2020",,Insurance Bureau of Canada,
403562,/lra/reporting/public/registrar/view.do?method=get&registrationId=403562,"Power, Celyeste",In House Lobbyist,Organization,Terminated,"June   17, 2021",,Insurance Bureau of Canada,
337866,/lra/reporting/public/registrar/view.do?method=get&registrationId=337866,"Prabhu, Vivek",Consultant Lobbyist,Consultant Lobbyist,Terminated,"January  30, 2021",Dynacare,,Hill+Knowlton Strategies
449093,/lra/reporting/public/registrar/view.do?method=get&registrationId=449093,"Prejet, Rick",In House Lobbyist,Organization,Active,"August  11, 2021",,Manitoba Pork Council,
412607,/lra/reporting/public/registrar/view.do?method=get&registrationId=412607,"Prejet, Rick",In House Lobbyist,Organization,Terminated,"August  11, 2021",,Manitoba Pork Council,
50692,/lra/reporting/public/registrar/view.do?method=get&registrationId=50692,"Prevost, Lison",In House Lobbyist,Organization,Terminated,"October  03, 2014",,Novartis Pharma Canada Inc.,
75478,/lra/reporting/public/registrar/view.do?method=get&registrationId=75478,"Prevost, Lison",In House Lobbyist,Organization,Terminated,"April   13, 2015",,Novartis Pharma Canada Inc.,
97645,/lra/reporting/public/registrar/view.do?method=get&registrationId=97645,"Prevost, Lison",In House Lobbyist,Organization,Terminated,"December 15, 2015",,Novartis Pharma Canada Inc.,
8288211,/lra/reporting/public/registrar/view.do?method=get&registrationId=8288211,"Prevost, Lison",In House Lobbyist,Organization,Terminated,"June   05, 2017",,Novartis Pharmaceuticals Canada,
258474,/lra/reporting/public/registrar/view.do?method=get&registrationId=258474,"Prevost, Lison",In House Lobbyist,Organization,Terminated,"January  23, 2019",,Novartis Pharmaceuticals Canada Inc.,
294940,/lra/reporting/public/registrar/view.do?method=get&registrationId=294940,"Prevost, Lison",In House Lobbyist,Organization,Terminated,"July   25, 2019",,Novartis Pharmaceuticals Canada Inc.,
324016,/lra/reporting/public/registrar/view.do?method=get&registrationId=324016,"Prevost, Lison",In House Lobbyist,Organization,Terminated,"February 14, 2020",,Novartis Pharmaceuticals Canada Inc.,
11481902,/lra/reporting/public/registrar/view.do?method=get&registrationId=11481902,"Prevost, Lison",In House Lobbyist,Organization,Terminated,"July   17, 2018",,Novartis Pharmaceuticals Canada Inc.,
436463,/lra/reporting/public/registrar/view.do?method=get&registrationId=436463,"Price, Brittney",In House Lobbyist,Organization,Active,"September 22, 2021",,Vale Canada Ltd,
375272,/lra/reporting/public/registrar/view.do?method=get&registrationId=375272,"Prichodko, Jennifer",In House Lobbyist,Organization,Terminated,"January  28, 2021",,Becton Dickinson Canada Inc.,
412225,/lra/reporting/public/registrar/view.do?method=get&registrationId=412225,"Prichodko, Jennifer",In House Lobbyist,Organization,Termination Pending,"April   07, 2021",,Becton Dickinson Canada Inc.,
51170,/lra/reporting/public/registrar/view.do?method=get&registrationId=51170,"Pritchard, Gordon",In House Lobbyist,Organization,Terminated,"September 08, 2014",,HOFFMANN-LA ROCHE LIMITED,
74530,/lra/reporting/public/registrar/view.do?method=get&registrationId=74530,"Pritchard, Gordon",In House Lobbyist,Organization,Terminated,"April   16, 2015",,HOFFMANN-LA ROCHE LIMITED,
97152,/lra/reporting/public/registrar/view.do?method=get&registrationId=97152,"Pritchard, Gordon",In House Lobbyist,Organization,Terminated,"October  19, 2015",,HOFFMANN-LA ROCHE LIMITED,
122708,/lra/reporting/public/registrar/view.do?method=get&registrationId=122708,"Pritchard, Gordon",In House Lobbyist,Organization,Terminated,"April   20, 2016",,HOFFMANN-LA ROCHE LIMITED,
146309,/lra/reporting/public/registrar/view.do?method=get&registrationId=146309,"Pritchard, Gordon",In House Lobbyist,Organization,Terminated,"October  24, 2016",,HOFFMANN-LA ROCHE LIMITED,
194470,/lra/reporting/public/registrar/view.do?method=get&registrationId=194470,"Pritchard, Gordon",In House Lobbyist,Organization,Terminated,"April   28, 2017",,HOFFMANN-LA ROCHE LIMITED,
221907,/lra/reporting/public/registrar/view.do?method=get&registrationId=221907,"Pritchard, Gordon",In House Lobbyist,Organization,Terminated,"May    20, 2013",,HOFFMANN-LA ROCHE LIMITED,
1904350,/lra/reporting/public/registrar/view.do?method=get&registrationId=1904350,"Pritchard, Gordon",In House Lobbyist,Organization,Terminated,"February 25, 2014",,HOFFMANN-LA ROCHE LIMITED,
736103,/lra/reporting/public/registrar/view.do?method=get&registrationId=736103,"Protti, Gerry",Consultant Lobbyist,Consultant Lobbyist,Terminated,"April   02, 2013",Energy Policy Institute of Canada,,Protti Consultants
440481,/lra/reporting/public/registrar/view.do?method=get&registrationId=440481,"Proud, Karen",In House Lobbyist,Organization,Active,"July   20, 2021",,Fertilizer Canada,
440481,/lra/reporting/public/registrar/view.do?method=get&registrationId=440481,"Proud, Karen",Senior Officer,Organization,Active,"July   20, 2021",,Fertilizer Canada,
404226,/lra/reporting/public/registrar/view.do?method=get&registrationId=404226,"Proud, Karen",In House Lobbyist,Organization,Terminated,"June   18, 2021",,Fertilizer Canada,
404226,/lra/reporting/public/registrar/view.do?method=get&registrationId=404226,"Proud, Karen",Senior Officer,Organization,Terminated,"June   18, 2021",,Fertilizer Canada,
256914,/lra/reporting/public/registrar/view.do?method=get&registrationId=256914,"Proulx, Jean",In House Lobbyist,Organization,Terminated,"January  06, 2019",,Lundbeck Canada Inc.,
10979097,/lra/reporting/public/registrar/view.do?method=get&registrationId=10979097,"Proulx, Jean",In House Lobbyist,Organization,Terminated,"July   03, 2018",,Lundbeck Canada Inc.,
367455,/lra/reporting/public/registrar/view.do?method=get&registrationId=367455,"Provak, Taylor",Consultant Lobbyist,Consultant Lobbyist,Terminated,"March   06, 2021",Association of Registered Nurses of Manitoba,,Impact Public Affairs
52892,/lra/reporting/public/registrar/view.do?method=get&registrationId=52892,"Pryce, David",In House Lobbyist,Organization,Terminated,"October  31, 2014",,Canadian Association of Petroleum Producers,
1937100,/lra/reporting/public/registrar/view.do?method=get&registrationId=1937100,"Pryce, David",In House Lobbyist,Organization,Terminated,"April   03, 2014",,Canadian Association of Petroleum Producers,
437979,/lra/reporting/public/registrar/view.do?method=get&registrationId=437979,"Przednowek, David",In House Lobbyist,Organization,Active,"May    06, 2021",,Canadian National Railway Company (CN),
366021,/lra/reporting/public/registrar/view.do?method=get&registrationId=366021,"Przednowek, David",In House Lobbyist,Organization,Terminated,"September 16, 2020",,Canadian National Railway Company (CN),
398265,/lra/reporting/public/registrar/view.do?method=get&registrationId=398265,"Przednowek, David",In House Lobbyist,Organization,Terminated,"May    06, 2021",,Canadian National Railway Company (CN),
14775388,/lra/reporting/public/registrar/view.do?method=get&registrationId=14775388,"Przednowek, David",In House Lobbyist,Organization,Terminated,"February 17, 2020",,Canadian National Railway Company (CN),
437979,/lra/reporting/public/registrar/view.do?method=get&registrationId=437979,"Quenneville, Olivier",In House Lobbyist,Organization,Active,"May    06, 2021",,Canadian National Railway Company (CN),
366021,/lra/reporting/public/registrar/view.do?method=get&registrationId=366021,"Quenneville, Olivier",In House Lobbyist,Organization,Terminated,"September 16, 2020",,Canadian National Railway Company (CN),
398265,/lra/reporting/public/registrar/view.do?method=get&registrationId=398265,"Quenneville, Olivier",In House Lobbyist,Organization,Terminated,"May    06, 2021",,Canadian National Railway Company (CN),
14775388,/lra/reporting/public/registrar/view.do?method=get&registrationId=14775388,"Quenneville, Olivier",In House Lobbyist,Organization,Terminated,"February 17, 2020",,Canadian National Railway Company (CN),
16327357,/lra/reporting/public/registrar/view.do?method=get&registrationId=16327357,"Quist, Dave",Consultant Lobbyist,Consultant Lobbyist,Active,"December 03, 2020",Western Canadian Wheat Growers Association,,Osborne Interim Management
10110500,/lra/reporting/public/registrar/view.do?method=get&registrationId=10110500,"Rabbior, Clark",Consultant Lobbyist,Consultant Lobbyist,Terminated,"December 30, 2016","Koch Fertilizer Canada, ULC",,Global Public Affairs
29780,/lra/reporting/public/registrar/view.do?method=get&registrationId=29780,"Radeczy, Bryan",In House Lobbyist,Organization,Terminated,"December 23, 2013",,Canadian Bankers Association,
41411,/lra/reporting/public/registrar/view.do?method=get&registrationId=41411,"Radeczy, Bryan",In House Lobbyist,Organization,Terminated,"August  13, 2014",,Canadian Bankers Association,
70131,/lra/reporting/public/registrar/view.do?method=get&registrationId=70131,"Radeczy, Bryan",In House Lobbyist,Organization,Terminated,"March   19, 2015",,Canadian Bankers Association,
95428,/lra/reporting/public/registrar/view.do?method=get&registrationId=95428,"Radeczy, Bryan",In House Lobbyist,Organization,Terminated,"October  15, 2015",,Canadian Bankers Association,
120992,/lra/reporting/public/registrar/view.do?method=get&registrationId=120992,"Radeczy, Bryan",In House Lobbyist,Organization,Terminated,"May    27, 2016",,Canadian Bankers Association,
148805,/lra/reporting/public/registrar/view.do?method=get&registrationId=148805,"Radeczy, Bryan",In House Lobbyist,Organization,Terminated,"January  20, 2017",,Canadian Bankers Association,
736109,/lra/reporting/public/registrar/view.do?method=get&registrationId=736109,"Radeczy, Bryan",In House Lobbyist,Organization,Terminated,"May    10, 2013",,Canadian Bankers Association,
373647,/lra/reporting/public/registrar/view.do?method=get&registrationId=373647,"Radics, Derek",In House Lobbyist,Organization,Terminated,"February 02, 2021",,Xplornet Communications Inc.,
16327358,/lra/reporting/public/registrar/view.do?method=get&registrationId=16327358,"Radics, Derek",In House Lobbyist,Organization,Terminated,"May    29, 2020",,Xplornet Communications Inc.,
29780,/lra/reporting/public/registrar/view.do?method=get&registrationId=29780,"Ralhan, Naina",In House Lobbyist,Organization,Terminated,"December 23, 2013",,Canadian Bankers Association,
41411,/lra/reporting/public/registrar/view.do?method=get&registrationId=41411,"Ralhan, Naina",In House Lobbyist,Organization,Terminated,"August  13, 2014",,Canadian Bankers Association,
70131,/lra/reporting/public/registrar/view.do?method=get&registrationId=70131,"Ralhan, Naina",In House Lobbyist,Organization,Terminated,"March   19, 2015",,Canadian Bankers Association,
95428,/lra/reporting/public/registrar/view.do?method=get&registrationId=95428,"Ralhan, Naina",In House Lobbyist,Organization,Terminated,"October  15, 2015",,Canadian Bankers Association,
120992,/lra/reporting/public/registrar/view.do?method=get&registrationId=120992,"Ralhan, Naina",In House Lobbyist,Organization,Terminated,"May    27, 2016",,Canadian Bankers Association,
736109,/lra/reporting/public/registrar/view.do?method=get&registrationId=736109,"Ralhan, Naina",In House Lobbyist,Organization,Terminated,"May    10, 2013",,Canadian Bankers Association,
251714,/lra/reporting/public/registrar/view.do?method=get&registrationId=251714,"Ramsay, Bob",In House Lobbyist,Organization,Terminated,"January  14, 2019",,Motorcycle and Moped Industry Council/Canadian Off HighwayVehicleDistributors Council,
251714,/lra/reporting/public/registrar/view.do?method=get&registrationId=251714,"Ramsay, Bob",Senior Officer,Organization,Terminated,"January  14, 2019",,Motorcycle and Moped Industry Council/Canadian Off HighwayVehicleDistributors Council,
10979086,/lra/reporting/public/registrar/view.do?method=get&registrationId=10979086,"Ramsay, Bob",In House Lobbyist,Organization,Terminated,"May    16, 2018",,Motorcycle and Moped Industry Council/Canadian Off Highway Vehicle Distributors Council,
10979086,/lra/reporting/public/registrar/view.do?method=get&registrationId=10979086,"Ramsay, Bob",Senior Officer,Organization,Terminated,"May    16, 2018",,Motorcycle and Moped Industry Council/Canadian Off Highway Vehicle Distributors Council,
415427,/lra/reporting/public/registrar/view.do?method=get&registrationId=415427,"Ramsay, Tracey E",Senior Officer,Organization,Termination Pending,"February 24, 2021",,AbbVie Corporation,
120992,/lra/reporting/public/registrar/view.do?method=get&registrationId=120992,"Randle, Bill",In House Lobbyist,Organization,Terminated,"May    27, 2016",,Canadian Bankers Association,
29780,/lra/reporting/public/registrar/view.do?method=get&registrationId=29780,"Randle, William",In House Lobbyist,Organization,Terminated,"December 23, 2013",,Canadian Bankers Association,
41411,/lra/reporting/public/registrar/view.do?method=get&registrationId=41411,"Randle, William",In House Lobbyist,Organization,Terminated,"August  13, 2014",,Canadian Bankers Association,
70131,/lra/reporting/public/registrar/view.do?method=get&registrationId=70131,"Randle, William",In House Lobbyist,Organization,Terminated,"March   19, 2015",,Canadian Bankers Association,
95428,/lra/reporting/public/registrar/view.do?method=get&registrationId=95428,"Randle, William",In House Lobbyist,Organization,Terminated,"October  15, 2015",,Canadian Bankers Association,
736109,/lra/reporting/public/registrar/view.do?method=get&registrationId=736109,"Randle, William",In House Lobbyist,Organization,Terminated,"May    10, 2013",,Canadian Bankers Association,
451240,/lra/reporting/public/registrar/view.do?method=get&registrationId=451240,"Rando, Jack",In House Lobbyist,Organization,Active,"September 03, 2021",,Investment Industry Association of Canada (IIAC),
452334,/lra/reporting/public/registrar/view.do?method=get&registrationId=452334,"Ransom, Andrew",In House Lobbyist,Organization,Active,"September 15, 2021",,Boehringer Ingelheim Canada Ltd,
226967,/lra/reporting/public/registrar/view.do?method=get&registrationId=226967,"Ransom, Andrew",In House Lobbyist,Organization,Terminated,"May    23, 2018",,Boehringer Ingelheim Canada Ltd,
252087,/lra/reporting/public/registrar/view.do?method=get&registrationId=252087,"Ransom, Andrew",In House Lobbyist,Organization,Terminated,"January  03, 2019",,Boehringer Ingelheim Canada Ltd,
293011,/lra/reporting/public/registrar/view.do?method=get&registrationId=293011,"Ransom, Andrew",In House Lobbyist,Organization,Terminated,"July   08, 2019",,Boehringer Ingelheim Canada Ltd,
322425,/lra/reporting/public/registrar/view.do?method=get&registrationId=322425,"Ransom, Andrew",In House Lobbyist,Organization,Terminated,"February 27, 2020",,Boehringer Ingelheim Canada Ltd,
367205,/lra/reporting/public/registrar/view.do?method=get&registrationId=367205,"Ransom, Andrew",In House Lobbyist,Organization,Terminated,"September 02, 2020",,Boehringer Ingelheim Canada Ltd,
397257,/lra/reporting/public/registrar/view.do?method=get&registrationId=397257,"Ransom, Andrew",In House Lobbyist,Organization,Terminated,"March   08, 2021",,Boehringer Ingelheim Canada Ltd,
416711,/lra/reporting/public/registrar/view.do?method=get&registrationId=416711,"Ransom, Andrew",In House Lobbyist,Organization,Terminated,"September 15, 2021",,Boehringer Ingelheim Canada Ltd,
10554316,/lra/reporting/public/registrar/view.do?method=get&registrationId=10554316,"Ransom, Andrew",In House Lobbyist,Organization,Terminated,"November 17, 2017",,Boehringer Ingelheim Canada Ltd,
10554346,/lra/reporting/public/registrar/view.do?method=get&registrationId=10554346,"Rauscher, Robert",Consultant Lobbyist,Consultant Lobbyist,Terminated,"September 07, 2018",BD Canada,,Adroitness Consulting Group
12859951,/lra/reporting/public/registrar/view.do?method=get&registrationId=12859951,"Rauscher, Robert",Consultant Lobbyist,Consultant Lobbyist,Terminated,"January  30, 2019",BD Canada,,Adroitness Consulting Group
10554347,/lra/reporting/public/registrar/view.do?method=get&registrationId=10554347,"Rauscher, Robert",Consultant Lobbyist,Consultant Lobbyist,Terminated,"October  01, 2018",MEDEC,,Acceleras Consulting Inc
436690,/lra/reporting/public/registrar/view.do?method=get&registrationId=436690,"Rawhani, Fariba",In House Lobbyist,Organization,Active,"April   26, 2021",,Teranet Holdings LP,
285282,/lra/reporting/public/registrar/view.do?method=get&registrationId=285282,"Rawhani, Fariba",In House Lobbyist,Organization,Terminated,"April   13, 2019",,Teranet Holdings LP,
300812,/lra/reporting/public/registrar/view.do?method=get&registrationId=300812,"Rawhani, Fariba",In House Lobbyist,Organization,Terminated,"October  17, 2019",,Teranet Holdings LP,
328904,/lra/reporting/public/registrar/view.do?method=get&registrationId=328904,"Rawhani, Fariba",In House Lobbyist,Organization,Terminated,"April   18, 2020",,Teranet Holdings LP,
370251,/lra/reporting/public/registrar/view.do?method=get&registrationId=370251,"Rawhani, Fariba",In House Lobbyist,Organization,Terminated,"October  23, 2020",,Teranet Holdings LP,
400878,/lra/reporting/public/registrar/view.do?method=get&registrationId=400878,"Rawhani, Fariba",In House Lobbyist,Organization,Terminated,"April   24, 2021",,Teranet Holdings LP,
1937101,/lra/reporting/public/registrar/view.do?method=get&registrationId=1937101,"Rayner, Duncan",Consultant Lobbyist,Consultant Lobbyist,Active,"January  07, 2021",Imperial Tobacco Canada Limited,,Temple Scott Associates Inc.
905306,/lra/reporting/public/registrar/view.do?method=get&registrationId=905306,"Rebeck, Kevin",In House Lobbyist,Organization,Terminated,"July   15, 2013",,MFL,
451649,/lra/reporting/public/registrar/view.do?method=get&registrationId=451649,"Rebeck, Kevin",In House Lobbyist,Organization,Active,"September 09, 2021",,Manitoba Federation of Labour,
451649,/lra/reporting/public/registrar/view.do?method=get&registrationId=451649,"Rebeck, Kevin",Senior Officer,Organization,Active,"September 09, 2021",,Manitoba Federation of Labour,
207082,/lra/reporting/public/registrar/view.do?method=get&registrationId=207082,"Rebeck, Kevin",In House Lobbyist,Organization,Terminated,"July   25, 2017",,Manitoba Federation of Labour,
216825,/lra/reporting/public/registrar/view.do?method=get&registrationId=216825,"Rebeck, Kevin",In House Lobbyist,Organization,Terminated,"February 07, 2018",,Manitoba Federation of Labour,
232006,/lra/reporting/public/registrar/view.do?method=get&registrationId=232006,"Rebeck, Kevin",In House Lobbyist,Organization,Terminated,"August  08, 2018",,Manitoba Federation of Labour,
260595,/lra/reporting/public/registrar/view.do?method=get&registrationId=260595,"Rebeck, Kevin",In House Lobbyist,Organization,Terminated,"April   09, 2019",,Manitoba Federation of Labour,
397154,/lra/reporting/public/registrar/view.do?method=get&registrationId=397154,"Rebeck, Kevin",In House Lobbyist,Organization,Terminated,"March   02, 2021",,Manitoba Federation of Labour,
416015,/lra/reporting/public/registrar/view.do?method=get&registrationId=416015,"Rebeck, Kevin",In House Lobbyist,Organization,Terminated,"September 03, 2021",,Manitoba Federation of Labour,
7298840,/lra/reporting/public/registrar/view.do?method=get&registrationId=7298840,"Rebeck, Kevin",In House Lobbyist,Organization,Terminated,"January  19, 2017",,Manitoba Federation of Labour,
207082,/lra/reporting/public/registrar/view.do?method=get&registrationId=207082,"Rebeck, Kevin",Senior Officer,Organization,Terminated,"July   25, 2017",,Manitoba Federation of Labour,
216825,/lra/reporting/public/registrar/view.do?method=get&registrationId=216825,"Rebeck, Kevin",Senior Officer,Organization,Terminated,"February 07, 2018",,Manitoba Federation of Labour,
232006,/lra/reporting/public/registrar/view.do?method=get&registrationId=232006,"Rebeck, Kevin",Senior Officer,Organization,Terminated,"August  08, 2018",,Manitoba Federation of Labour,
260595,/lra/reporting/public/registrar/view.do?method=get&registrationId=260595,"Rebeck, Kevin",Senior Officer,Organization,Terminated,"April   09, 2019",,Manitoba Federation of Labour,
397154,/lra/reporting/public/registrar/view.do?method=get&registrationId=397154,"Rebeck, Kevin",Senior Officer,Organization,Terminated,"March   02, 2021",,Manitoba Federation of Labour,
416015,/lra/reporting/public/registrar/view.do?method=get&registrationId=416015,"Rebeck, Kevin",Senior Officer,Organization,Terminated,"September 03, 2021",,Manitoba Federation of Labour,
3654848,/lra/reporting/public/registrar/view.do?method=get&registrationId=3654848,"Rebeck, Kevin",Senior Officer,Organization,Terminated,"February 08, 2016",,Manitoba Federation of Labour,
7298840,/lra/reporting/public/registrar/view.do?method=get&registrationId=7298840,"Rebeck, Kevin",Senior Officer,Organization,Terminated,"January  19, 2017",,Manitoba Federation of Labour,
3654848,/lra/reporting/public/registrar/view.do?method=get&registrationId=3654848,"rebeck, kevin",In House Lobbyist,Organization,Terminated,"February 08, 2016",,Manitoba Federation of Labour,
905306,/lra/reporting/public/registrar/view.do?method=get&registrationId=905306,"Rebeck, Kevin Patrick John",Senior Officer,Organization,Terminated,"July   15, 2013",,MFL,
1643016,/lra/reporting/public/registrar/view.do?method=get&registrationId=1643016,"Rebeck, Kevin Patrick John",In House Lobbyist,Organization,Terminated,"April   14, 2014",,Manitoba Federation of Labour,
1643016,/lra/reporting/public/registrar/view.do?method=get&registrationId=1643016,"Rebeck, Kevin Patrick John",Senior Officer,Organization,Terminated,"April   14, 2014",,Manitoba Federation of Labour,
285695,/lra/reporting/public/registrar/view.do?method=get&registrationId=285695,"Reed, Amanda",In House Lobbyist,Organization,Terminated,"June   20, 2019",,Nature United,
320296,/lra/reporting/public/registrar/view.do?method=get&registrationId=320296,"Reed, Amanda",In House Lobbyist,Organization,Terminated,"February 25, 2020",,Nature United,
69867,/lra/reporting/public/registrar/view.do?method=get&registrationId=69867,"Reed, Julia",In House Lobbyist,Organization,Terminated,"January  06, 2015",,Teranet Holdings LP,
92592,/lra/reporting/public/registrar/view.do?method=get&registrationId=92592,"Reed, Julia",In House Lobbyist,Organization,Terminated,"July   07, 2015",,Teranet Holdings LP,
116974,/lra/reporting/public/registrar/view.do?method=get&registrationId=116974,"Reed, Julia",In House Lobbyist,Organization,Terminated,"January  13, 2016",,Teranet Holdings LP,
126275,/lra/reporting/public/registrar/view.do?method=get&registrationId=126275,"Reed, Julia",In House Lobbyist,Organization,Terminated,"July   18, 2016",,Teranet Holdings LP,
163617,/lra/reporting/public/registrar/view.do?method=get&registrationId=163617,"Reed, Julia",In House Lobbyist,Organization,Terminated,"February 24, 2017",,Teranet Holdings LP,
943561,/lra/reporting/public/registrar/view.do?method=get&registrationId=943561,"Reed, Julia",In House Lobbyist,Organization,Terminated,"September 30, 2013",,Teranet Holdings LP,
2112658,/lra/reporting/public/registrar/view.do?method=get&registrationId=2112658,"Reed, Julia",In House Lobbyist,Organization,Terminated,"June   20, 2014",,Teranet Holdings LP,
18980,/lra/reporting/public/registrar/view.do?method=get&registrationId=18980,"Regular, Kirk",In House Lobbyist,Organization,Terminated,"June   10, 2013",,Vale Canada Limited,
32147,/lra/reporting/public/registrar/view.do?method=get&registrationId=32147,"Regular, Kirk",In House Lobbyist,Organization,Terminated,"January  28, 2014",,Vale Canada Limited,
46665,/lra/reporting/public/registrar/view.do?method=get&registrationId=46665,"Regular, Kirk",In House Lobbyist,Organization,Terminated,"September 02, 2014",,Vale Canada Limited,
74062,/lra/reporting/public/registrar/view.do?method=get&registrationId=74062,"Regular, Kirk",In House Lobbyist,Organization,Terminated,"April   21, 2015",,Vale Canada Limited,
